batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS
275,정주현,2010,LG,0.222,8,9,0,2,0,0,0,2,2,1,1,1,0,4,0,0.222,0.273,3,176cm/76kg,1990년 10월 13일,외야수(우투우타),대현초-경상중-대구고-LG-상무,6000만원,0.495
275,정주현,2011,LG,0.16699999999999998,15,18,6,3,0,0,0,3,2,2,0,3,0,4,1,0.16699999999999998,0.28600000000000003,0,176cm/76kg,1990년 10월 13일,외야수(우투우타),대현초-경상중-대구고-LG-상무,6000만원,0.45299999999999996
275,정주현,2012,LG,0.174,18,23,5,4,0,0,0,4,1,4,1,2,0,9,0,0.174,0.24,1,176cm/76kg,1990년 10월 13일,외야수(우투우타),대현초-경상중-대구고-LG-상무,6000만원,0.414
275,정주현,2013,LG,0.217,61,83,21,18,4,2,0,26,15,10,4,16,0,19,1,0.313,0.34,1,176cm/76kg,1990년 10월 13일,외야수(우투우타),대현초-경상중-대구고-LG-상무,6000만원,0.653
275,정주현,2016,LG,0.222,99,225,30,50,12,1,1,67,22,5,5,28,0,66,1,0.298,0.306,7,176cm/76kg,1990년 10월 13일,외야수(우투우타),대현초-경상중-대구고-LG-상무,6000만원,0.604
275,정주현,2017,LG,0.0,15,8,2,0,0,0,0,0,0,1,0,0,0,4,0,0.0,0.0,1,176cm/76kg,1990년 10월 13일,외야수(우투우타),대현초-경상중-대구고-LG-상무,6000만원,0.0
275,정주현,2018,LG,0.261,115,303,48,79,14,2,6,115,31,18,3,27,2,68,9,0.38,0.324,15,176cm/76kg,1990년 10월 13일,외야수(우투우타),대현초-경상중-대구고-LG-상무,6000만원,0.7040000000000001
276,정주후,2016,KT,0.0,12,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1,180cm/67kg,1995년 06월 26일,내야수(우투좌타),광주서석초-충장중-광주제일고,8000만원,0.0
276,정주후,2017,KT,0.0,7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,180cm/67kg,1995년 06월 26일,내야수(우투좌타),광주서석초-충장중-광주제일고,8000만원,0.0
277,정진기,2011,SK,0.0,6,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0.667,1,185cm/92kg,1992년 10월 10일,외야수(우투좌타),화순초-화순중-화순고-SK,9000만원,0.667
277,정진기,2012,SK,0.125,14,8,1,1,0,0,0,1,0,0,0,2,0,3,0,0.125,0.3,0,185cm/92kg,1992년 10월 10일,외야수(우투좌타),화순초-화순중-화순고-SK,9000만원,0.425
277,정진기,2013,SK,0.125,4,8,2,1,0,0,0,1,0,0,0,0,0,2,0,0.125,0.125,0,185cm/92kg,1992년 10월 10일,외야수(우투좌타),화순초-화순중-화순고-SK,9000만원,0.25
277,정진기,2017,SK,0.234,90,197,37,46,5,1,11,86,35,4,0,9,4,55,1,0.4370000000000001,0.281,5,185cm/92kg,1992년 10월 10일,외야수(우투좌타),화순초-화순중-화순고-SK,9000만원,0.718
277,정진기,2018,SK,0.244,96,201,33,49,8,1,3,68,17,11,3,6,2,45,2,0.338,0.273,5,185cm/92kg,1992년 10월 10일,외야수(우투좌타),화순초-화순중-화순고-SK,9000만원,0.611
278,정진호,2011,두산,0.114,47,35,7,4,1,0,0,5,3,4,0,2,0,6,1,0.14300000000000002,0.162,0,185cm/78kg,1988년 10월 02일,외야수(우투좌타),인헌초-선린중-유신고-중앙대-두산-상무,6000만원,0.305
278,정진호,2012,두산,0.227,46,75,14,17,2,0,0,19,5,8,3,6,1,13,1,0.253,0.289,2,185cm/78kg,1988년 10월 02일,외야수(우투좌타),인헌초-선린중-유신고-중앙대-두산-상무,6000만원,0.542
278,정진호,2015,두산,0.234,77,154,37,36,5,3,4,59,18,6,3,14,1,24,0,0.383,0.302,1,185cm/78kg,1988년 10월 02일,외야수(우투좌타),인헌초-선린중-유신고-중앙대-두산-상무,6000만원,0.685
278,정진호,2016,두산,0.375,31,24,9,9,0,1,0,11,3,0,2,6,2,1,0,0.458,0.531,0,185cm/78kg,1988년 10월 02일,외야수(우투좌타),인헌초-선린중-유신고-중앙대-두산-상무,6000만원,0.9890000000000001
278,정진호,2017,두산,0.28300000000000003,97,198,43,56,11,2,5,86,31,1,1,19,1,32,2,0.434,0.345,0,185cm/78kg,1988년 10월 02일,외야수(우투좌타),인헌초-선린중-유신고-중앙대-두산-상무,6000만원,0.7789999999999999
278,정진호,2018,두산,0.301,111,269,53,81,12,1,2,101,37,8,1,19,1,44,8,0.375,0.348,0,185cm/78kg,1988년 10월 02일,외야수(우투좌타),인헌초-선린중-유신고-중앙대-두산-상무,6000만원,0.723
279,정현,2013,삼성,0.19,8,21,3,4,1,0,1,8,2,0,0,0,0,5,1,0.381,0.19,0,181cm/80kg,1994년 06월 01일,내야수(우투우타),부산수영초-대천중-부산고-삼성-KT-상무,15000만원,0.5710000000000001
279,정현,2014,삼성,0.0,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,181cm/80kg,1994년 06월 01일,내야수(우투우타),부산수영초-대천중-부산고-삼성-KT-상무,15000만원,0.0
279,정현,2017,KT,0.3,124,350,45,105,20,3,6,149,42,4,2,18,22,69,14,0.426,0.369,10,181cm/80kg,1994년 06월 01일,내야수(우투우타),부산수영초-대천중-부산고-삼성-KT-상무,15000만원,0.7949999999999999
279,정현,2018,KT,0.265,65,117,16,31,7,0,2,44,9,3,0,9,0,28,3,0.376,0.317,8,181cm/80kg,1994년 06월 01일,내야수(우투우타),부산수영초-대천중-부산고-삼성-KT-상무,15000만원,0.6930000000000001
280,정현석,2008,한화,0.0,11,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.125,0,,1984년 03월 01일,,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,,0.125
280,정현석,2009,한화,0.2,24,55,7,11,2,0,0,13,2,1,0,2,1,8,0,0.2363636363636364,0.2413793103448276,0,,1984년 03월 01일,,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,,0.477742946708464
280,정현석,2010,한화,0.262,114,202,20,53,10,0,4,75,24,3,3,15,3,28,4,0.3712871287128713,0.32272727272727275,4,,1984년 03월 01일,,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,,0.694014401440144
280,정현석,2013,한화,0.287,121,356,47,102,15,1,4,131,27,4,5,37,7,64,14,0.3679775280898877,0.365,4,,1984년 03월 01일,,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,,0.7329775280898876
280,정현석,2014,한화,0.225,53,102,15,23,3,0,3,35,6,0,2,11,3,21,6,0.3431372549019608,0.3189655172413793,0,,1984년 03월 01일,,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,,0.6621027721433401
280,정현석,2015,한화,0.31,43,116,20,36,6,0,1,45,12,0,0,13,2,24,3,0.3879310344827586,0.3893129770992366,1,,1984년 03월 01일,,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,,0.7772440115819952
280,정현석,2016,한화,0.0,3,8,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0,,1984년 03월 01일,,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,,0.0
280,정현석,2017,한화,0.0,9,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0,,1984년 03월 01일,,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,,0.0
281,정형식,2009,삼성,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1991년 01월 28일,,화정초-진흥중-진흥고-삼성,,
281,정형식,2010,삼성,0.0,7,2,3,0,0,0,0,0,0,0,1,1,0,2,0,0.0,0.3333333333333333,0,,1991년 01월 28일,,화정초-진흥중-진흥고-삼성,,0.3333333333333333
281,정형식,2011,삼성,0.23,52,74,9,17,3,0,1,23,5,4,3,12,0,15,0,0.3108108108108108,0.3372093023255814,0,,1991년 01월 28일,,화정초-진흥중-진흥고-삼성,,0.6480201131363922
281,정형식,2012,삼성,0.237,118,274,44,65,11,3,4,94,19,22,4,30,6,48,5,0.34306569343065696,0.3258064516129032,1,,1991년 01월 28일,,화정초-진흥중-진흥고-삼성,,0.6688721450435602
281,정형식,2013,삼성,0.273,120,278,49,76,20,5,3,115,43,7,9,31,12,58,4,0.4136690647482014,0.3707165109034268,3,,1991년 01월 28일,,화정초-진흥중-진흥고-삼성,,0.7843855756516283
281,정형식,2014,삼성,0.17,52,106,9,18,2,0,1,23,6,4,2,12,1,24,2,0.2169811320754717,0.2605042016806723,1,,1991년 01월 28일,,화정초-진흥중-진흥고-삼성,,0.477485333756144
282,정훈,2010,롯데,0.156,29,45,6,7,1,0,1,11,2,0,0,1,2,18,0,0.244,0.208,2,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.452
282,정훈,2011,롯데,0.303,26,33,6,10,0,0,3,19,8,0,1,3,2,9,1,0.5760000000000001,0.385,2,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.961
282,정훈,2012,롯데,0.2,78,125,12,25,4,1,2,37,12,1,0,3,0,42,2,0.29600000000000004,0.217,3,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.513
282,정훈,2013,롯데,0.258,113,341,50,88,15,3,5,124,37,7,3,30,8,54,8,0.364,0.328,9,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.6920000000000001
282,정훈,2014,롯데,0.294,124,477,89,140,27,7,3,190,58,8,4,62,11,105,10,0.398,0.386,13,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.784
282,정훈,2015,롯데,0.3,135,486,85,146,27,2,9,204,62,16,6,52,14,102,14,0.42,0.382,17,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.802
282,정훈,2016,롯데,0.262,121,370,48,97,18,2,2,125,46,7,7,43,16,75,12,0.338,0.362,11,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.7
282,정훈,2017,롯데,0.248,68,109,16,27,8,2,1,42,6,3,1,18,5,28,4,0.385,0.376,3,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.7609999999999999
282,정훈,2018,롯데,0.305,91,174,33,53,10,1,7,86,26,4,2,16,1,39,4,0.494,0.361,2,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.855
284,조동화,2001,SK,0.16699999999999998,6,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0.16699999999999998,0.16699999999999998,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.334
284,조동화,2002,SK,0.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.0
284,조동화,2005,SK,0.263,110,281,41,74,2,4,1,87,19,19,5,19,3,55,2,0.31,0.316,1,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.626
284,조동화,2006,SK,0.201,65,139,20,28,3,4,0,39,12,8,1,11,2,25,1,0.281,0.266,2,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.547
284,조동화,2007,SK,0.272,121,290,48,79,8,3,0,93,18,25,6,31,7,59,1,0.321,0.35200000000000004,1,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.6729999999999999
284,조동화,2008,SK,0.279,103,283,43,79,4,4,1,94,26,19,3,33,3,56,6,0.332,0.35700000000000004,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.6890000000000001
284,조동화,2009,SK,0.17800000000000002,102,169,22,30,4,3,0,40,8,7,3,8,3,49,2,0.237,0.228,1,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.465
284,조동화,2010,SK,0.244,115,250,38,61,7,1,3,79,27,15,2,27,7,56,1,0.316,0.332,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.648
284,조동화,2011,SK,0.236,114,296,42,70,9,2,0,83,16,10,6,27,1,51,1,0.28,0.302,2,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.5820000000000001
284,조동화,2012,SK,0.242,24,62,6,15,2,0,0,17,3,3,3,7,0,16,0,0.274,0.314,2,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.5880000000000001
284,조동화,2013,SK,0.256,105,332,52,85,11,3,0,102,19,24,9,46,8,76,3,0.307,0.35700000000000004,1,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.6639999999999999
284,조동화,2014,SK,0.262,125,443,74,116,12,5,2,144,52,37,7,43,4,72,8,0.325,0.33,1,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.655
284,조동화,2015,SK,0.261,119,245,38,64,6,1,2,78,15,18,3,30,5,50,2,0.318,0.35100000000000003,1,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.669
284,조동화,2016,SK,0.238,76,143,24,34,5,0,0,39,16,6,2,15,4,17,2,0.273,0.32299999999999995,2,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.5960000000000001
285,조성환,1999,롯데,0.4,25,10,6,4,1,0,1,8,1,0,0,3,0,2,0,0.8,0.5384615384615384,0,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,1.3384615384615386
285,조성환,2000,롯데,0.226,57,93,15,21,3,0,1,27,4,5,1,9,2,17,0,0.2903225806451613,0.3076923076923077,3,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.5980148883374691
285,조성환,2001,롯데,0.196,88,92,23,18,4,2,0,26,14,6,0,10,3,16,3,0.2826086956521739,0.29523809523809524,1,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.5778467908902691
285,조성환,2002,롯데,0.235,104,255,38,60,14,0,0,74,21,10,5,18,7,42,2,0.2901960784313726,0.3035714285714285,12,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.5937675070028011
285,조성환,2003,롯데,0.307,129,486,73,149,25,2,6,196,38,23,11,37,12,57,5,0.4032921810699589,0.3700934579439252,18,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.773385639013884
285,조성환,2004,롯데,0.257,19,70,6,18,4,0,0,22,1,3,0,8,4,16,1,0.3142857142857143,0.36585365853658536,3,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.6801393728222996
285,조성환,2008,롯데,0.327,123,462,79,151,27,3,10,214,81,31,3,37,11,81,6,0.4632034632034632,0.39019607843137255,10,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.8533995416348358
285,조성환,2009,롯데,0.294,76,269,35,79,19,0,8,122,36,13,2,19,2,33,7,0.4535315985130112,0.3448275862068966,6,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.7983591847199077
285,조성환,2010,롯데,0.336,111,414,83,139,31,0,8,194,52,8,2,35,4,58,8,0.4685990338164252,0.3929359823399559,3,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.8615350161563811
285,조성환,2011,롯데,0.243,117,407,45,99,19,0,6,136,36,9,6,37,3,87,11,0.3341523341523341,0.31096196868008946,9,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.6451143028324235
285,조성환,2012,롯데,0.278,103,345,40,96,14,0,3,119,33,5,2,28,1,58,7,0.34492753623188405,0.3342245989304813,3,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.6791521351623653
285,조성환,2013,롯데,0.24,74,167,15,40,6,0,1,49,12,3,1,17,2,23,0,0.2934131736526946,0.3172043010752688,1,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.6106174747279633
285,조성환,2014,롯데,0.0,6,7,1,0,0,0,0,0,0,0,0,1,0,2,1,0.0,0.125,0,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.125
286,조수행,2016,두산,0.276,66,29,16,8,0,0,0,8,3,2,3,0,0,6,0,0.276,0.276,1,178cm/73kg,1993년 08월 30일,외야수(우투좌타),노암초-경포중-강릉고-건국대,14000만원,0.552
286,조수행,2017,두산,0.277,80,47,17,13,2,0,0,15,2,3,2,4,1,12,0,0.319,0.34600000000000003,1,178cm/73kg,1993년 08월 30일,외야수(우투좌타),노암초-경포중-강릉고-건국대,14000만원,0.665
286,조수행,2018,두산,0.279,119,183,35,51,6,4,1,68,17,9,0,9,0,33,4,0.3720000000000001,0.311,1,178cm/73kg,1993년 08월 30일,외야수(우투좌타),노암초-경포중-강릉고-건국대,14000만원,0.6829999999999999
287,조영훈,2005,삼성,0.25,7,4,0,1,1,0,0,2,2,0,0,0,1,1,0,0.5,0.4,0,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.9
287,조영훈,2006,삼성,0.28300000000000003,88,180,15,51,11,1,2,70,26,9,2,16,1,49,2,0.3888888888888889,0.3451776649746193,2,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.7340665538635082
287,조영훈,2007,삼성,0.168,66,155,16,26,4,0,1,33,9,1,0,14,0,44,2,0.2129032258064516,0.2366863905325444,3,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.4495896163389961
287,조영훈,2010,삼성,0.275,67,138,22,38,6,1,6,64,17,6,2,15,1,36,1,0.463768115942029,0.35064935064935066,0,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.8144174665913797
287,조영훈,2011,삼성,0.245,98,245,33,60,11,0,6,89,34,7,2,27,5,76,1,0.36326530612244895,0.33212996389891697,2,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.6953952700213659
287,조영훈,2012,KIA,0.2,89,230,30,46,7,1,6,73,36,1,2,23,1,64,1,0.3173913043478261,0.2755905511811024,10,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.5929818555289285
287,조영훈,2013,NC,0.282,120,380,38,107,26,3,6,157,39,4,5,39,2,56,6,0.4131578947368421,0.3515439429928741,5,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.7647018377297162
287,조영훈,2014,NC,0.261,92,111,15,29,4,0,6,51,22,1,1,10,1,26,1,0.4594594594594595,0.3278688524590164,3,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.7873283119184759
287,조영훈,2015,NC,0.282,103,124,20,35,8,0,8,67,35,3,0,19,0,36,1,0.5403225806451613,0.3776223776223776,4,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.9179449582675387
287,조영훈,2016,NC,0.335,109,179,29,60,14,0,5,89,35,3,3,21,3,43,2,0.4972067039106145,0.4137931034482759,5,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.9109998073588904
287,조영훈,2017,NC,0.15,16,40,1,6,2,0,1,11,3,0,0,5,0,11,2,0.275,0.24444444444444444,1,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.5194444444444445
288,조윤준,2012,LG,0.196,23,46,2,9,1,0,0,10,4,0,0,0,0,12,1,0.217,0.196,0,185cm/95kg,1989년 08월 30일,포수(우투우타),대전신흥초-한밭중-북일고-중앙대,20000만원,0.413
288,조윤준,2013,LG,0.2,19,30,3,6,0,1,0,8,5,0,0,0,1,9,1,0.267,0.226,2,185cm/95kg,1989년 08월 30일,포수(우투우타),대전신흥초-한밭중-북일고-중앙대,20000만원,0.493
288,조윤준,2014,LG,0.14300000000000002,5,7,1,1,0,0,0,1,0,0,0,1,0,1,0,0.14300000000000002,0.25,1,185cm/95kg,1989년 08월 30일,포수(우투우타),대전신흥초-한밭중-북일고-중앙대,20000만원,0.393
288,조윤준,2015,LG,0.0,7,8,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.0,0,185cm/95kg,1989년 08월 30일,포수(우투우타),대전신흥초-한밭중-북일고-중앙대,20000만원,0.0
288,조윤준,2016,LG,1.0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,0,185cm/95kg,1989년 08월 30일,포수(우투우타),대전신흥초-한밭중-북일고-중앙대,20000만원,2.0
288,조윤준,2017,LG,0.237,25,38,3,9,0,0,0,9,8,0,0,2,0,6,2,0.237,0.268,0,185cm/95kg,1989년 08월 30일,포수(우투우타),대전신흥초-한밭중-북일고-중앙대,20000만원,0.505
289,조인성,1998,LG,0.269,84,134,10,36,8,0,2,50,15,0,0,3,0,22,3,0.373134328358209,0.2846715328467153,2,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.6578058612049242
289,조인성,1999,LG,0.254,56,142,23,36,6,0,5,57,22,0,0,6,1,27,4,0.4014084507042254,0.2885906040268457,1,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.689999054731071
289,조인성,2000,LG,0.225,108,227,19,51,5,1,5,73,33,2,1,16,4,59,6,0.32158590308370044,0.2874493927125506,8,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.609035295796251
289,조인성,2001,LG,0.253,82,186,19,47,10,0,5,72,26,1,2,12,4,27,4,0.3870967741935484,0.3118811881188119,3,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.6989779623123602
289,조인성,2002,LG,0.268,124,362,36,97,21,2,9,149,48,3,0,14,5,82,11,0.4116022099447514,0.30446194225721784,9,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.7160641522019693
289,조인성,2003,LG,0.257,132,428,43,110,20,2,19,191,58,0,1,15,8,67,17,0.4462616822429907,0.29490022172949004,8,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.7411619039724807
289,조인성,2004,LG,0.254,129,386,40,98,16,0,8,138,49,2,5,36,3,63,9,0.35751295336787564,0.32235294117647056,6,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.6798658945443462
289,조인성,2005,LG,0.224,85,201,22,45,11,0,6,74,34,0,0,14,4,34,2,0.3681592039800995,0.2876712328767123,2,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.6558304368568117
289,조인성,2006,LG,0.245,112,326,37,80,18,0,10,128,38,0,1,28,0,30,11,0.39263803680981607,0.3050847457627119,5,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.6977227825725278
289,조인성,2007,LG,0.282,124,419,44,118,24,0,13,181,73,1,1,30,4,61,8,0.4319809069212411,0.3355408388520971,7,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.7675217457733381
289,조인성,2008,LG,0.227,102,330,25,75,18,1,10,125,49,0,0,17,1,76,6,0.3787878787878788,0.2672413793103448,4,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.6460292580982236
289,조인성,2009,LG,0.214,95,266,35,57,10,1,14,111,36,0,2,28,1,53,10,0.4172932330827068,0.2915254237288136,7,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.7088186568115203
289,조인성,2010,LG,0.317,133,457,69,145,24,1,28,255,107,2,0,41,3,83,19,0.5579868708971554,0.3772455089820359,3,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.9352323798791912
289,조인성,2011,LG,0.267,117,390,46,104,14,2,15,167,59,2,1,44,3,70,10,0.4282051282051282,0.3455377574370709,5,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.7737428856421991
289,조인성,2012,SK,0.271,104,284,32,77,13,0,9,117,40,0,1,16,2,60,5,0.4119718309859155,0.31456953642384106,8,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.7265413674097565
289,조인성,2013,SK,0.213,88,207,16,44,10,0,7,75,29,0,1,7,2,65,4,0.3623188405797101,0.2453703703703704,2,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.6076892109500805
289,조인성,2014,한화,0.226,75,164,16,37,7,0,7,65,34,0,0,14,2,40,5,0.39634146341463417,0.29444444444444445,5,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.6907859078590786
289,조인성,2015,한화,0.232,106,276,33,64,11,0,11,108,44,0,0,16,6,89,5,0.39130434782608703,0.2885906040268457,6,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.6798949518529327
289,조인성,2016,한화,0.168,76,137,10,23,2,0,3,34,7,0,0,2,1,38,2,0.24817518248175185,0.18571428571428567,4,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.4338894681960376
289,조인성,2017,한화,0.138,16,29,1,4,0,0,0,4,0,0,0,0,0,9,1,0.13793103448275862,0.13793103448275862,2,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.27586206896551724
290,조중근,2003,SK,0.1,11,20,2,2,0,0,0,2,0,0,0,1,0,6,0,0.1,0.14285714285714285,0,,1982년 12월 20일,,석천초-상인천중-동산고-SK-현대-우리-히어로즈-넥센-KT,,0.24285714285714285
290,조중근,2004,SK,0.273,41,66,5,18,2,0,2,26,7,1,0,2,2,19,2,0.3939393939393939,0.3142857142857143,3,,1982년 12월 20일,,석천초-상인천중-동산고-SK-현대-우리-히어로즈-넥센-KT,,0.7082251082251082
290,조중근,2005,SK,0.24,108,171,20,41,7,1,6,68,30,2,2,11,9,36,0,0.3976608187134503,0.3193717277486911,5,,1982년 12월 20일,,석천초-상인천중-동산고-SK-현대-우리-히어로즈-넥센-KT,,0.7170325464621414
290,조중근,2006,SK,0.188,54,80,7,15,2,0,1,20,5,3,0,2,2,30,3,0.25,0.2261904761904762,2,,1982년 12월 20일,,석천초-상인천중-동산고-SK-현대-우리-히어로즈-넥센-KT,,0.4761904761904762
290,조중근,2007,현대,0.222,22,36,5,8,1,0,0,9,5,0,0,0,3,16,2,0.25,0.28205128205128205,0,,1982년 12월 20일,,석천초-상인천중-동산고-SK-현대-우리-히어로즈-넥센-KT,,0.532051282051282
290,조중근,2008,우리,0.279,31,68,7,19,6,0,1,28,9,1,0,1,0,15,2,0.4117647058823529,0.2898550724637681,0,,1982년 12월 20일,,석천초-상인천중-동산고-SK-현대-우리-히어로즈-넥센-KT,,0.7016197783461211
290,조중근,2009,히어로즈,0.111,17,18,0,2,0,0,0,2,1,0,0,1,0,1,3,0.1111111111111111,0.15789473684210525,1,,1982년 12월 20일,,석천초-상인천중-동산고-SK-현대-우리-히어로즈-넥센-KT,,0.2690058479532164
